search_time	search_id	listing_type	property_type	search_location	search_price_min	search_price_max	platform	user_id
2018-07-28 14:27:38	22718	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:27:41	22719	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:27:56	22720	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:28:03	22721	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:28:08	22722	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:28:23	22723	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:28:39	22724	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:28:46	22725	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:28:59	22726	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:29:43	22727	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:29:58	22728	sale		dtdistrict14		1000000	web	u1542
2018-07-28 14:30:14	22729	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:30:35	22730	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:30:53	22731	sale	condo	dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict08,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16,dtdistrict17,dtdistrict18,dtdistrict19,dtdistrict20,dtdistrict21,dtdistrict22,dtdistrict23,dtdistrict24,dtdistrict25,dtdistrict26,dtdistrict27,dtdistrict28	800000	1200000	web	u1148
2018-07-28 14:34:25	22732	rent		dtdistrict09,dtdistrict10	4000	7000	web	u1619
2018-07-28 14:35:18	22733	rent		dtdistrict15	3000		web	u1426
2018-07-28 14:35:20	22734	rent		dtdistrict15	3000	4000	web	u1426
2018-07-28 14:35:23	22735	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:35:29	22736	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:35:31	22737	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:35:35	22738	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:35:40	22739	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:36:23	22740	sale		dtdistrict18	200000		web	u1109
2018-07-28 14:36:25	22741	sale		dtdistrict18	200000	350000	web	u1109
2018-07-28 14:36:26	22742	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:37:11	22743	sale		dtdistrict09,dtdistrict10	2500000		web	u1619
2018-07-28 14:37:17	22744	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 14:37:18	22745	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:37:23	22746	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:41:17	22747	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 14:41:19	22748	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 14:42:37	22749	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:43:03	22750	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:46:08	22751	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:46:19	22752	sale	condo	dtdistrict13,dtdistrict14,dtdistrict15,dtdistrict16		900000	web	u1204
2018-07-28 14:47:00	22753	rent	condo	dtdistrict15	3000	4000	web	u1426
2018-07-28 14:47:01	22754	sale		dtdistrict18		400000	web	u1109
2018-07-28 14:47:11	22755	sale		dtdistrict18		400000	web	u1109
2018-07-28 14:47:21	22756	sale	hdb	dtdistrict18		400000	web	u1109
2018-07-28 14:49:50	22757	sale	hdb	dtdistrict18		350000	web	u1109
2018-07-28 14:50:29	22758	sale	hdb	dtdistrict18		350000	web	u1109
2018-07-28 14:52:24	22759	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 14:56:00	22760	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 14:57:40	22761	sale	condo	dtdistrict21	1300000	1700000	web	u252
2018-07-28 14:58:50	22762	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 14:59:21	22763	rent		dtdistrict03		3000	web	u541
2018-07-28 14:59:24	22764	rent		dtdistrict03		3000	web	u541
2018-07-28 14:59:42	22765	rent	condo	dtdistrict03		3000	web	u541
2018-07-28 15:00:01	22766	rent	condo	dtdistrict03		3000	web	u541
2018-07-28 15:00:41	22767	sale	condo	dtdistrict21	1300000	1700000	web	u252
2018-07-28 15:02:40	22768	rent	condo	dtdistrict03		3000	web	u541
2018-07-28 15:02:47	22769	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 15:02:59	22770	rent	condo	dtdistrict03		3000	web	u541
2018-07-28 15:06:01	22771	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 15:07:09	22772	rent	condo	dtdistrict21		3000	web	u541
2018-07-28 15:07:32	22773	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:08:49	22774	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:08:54	22775	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:09:05	22776	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:09:40	22777	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:09:45	22778	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:10:09	22779	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:10:31	22780	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1200000	1800000	web	u552
2018-07-28 15:10:33	22781	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:10:38	22782	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1200000	1900000	web	u552
2018-07-28 15:10:49	22783	sale	condo	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1200000	1300000	web	u552
2018-07-28 15:10:50	22784	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:11:04	22785	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:11:18	22786	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:11:21	22787	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1200000	1300000	web	u552
2018-07-28 15:11:29	22788	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:11:30	22789	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1200000	1900000	web	u552
2018-07-28 15:11:38	22790	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:11:49	22791	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:11:55	22792	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:11:58	22793	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:12:00	22794	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:12:08	22795	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:12:19	22796	sale	condo	dtdistrict21		1500000	web	u921
2018-07-28 15:12:19	22797	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:12:42	22798	sale		dtdistrict09,dtdistrict10	2500000	5000000	web	u1619
2018-07-28 15:14:43	22799	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:15:10	22800	rent	condo	dtdistrict10		3000	web	u541
2018-07-28 15:17:31	22801	sale	landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict11,dtdistrict17,dtdistrict21,dtdistrict25	100000		web	u710
2018-07-28 15:17:44	22802	sale	landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict05,dtdistrict06,dtdistrict07,dtdistrict09,dtdistrict11,dtdistrict17,dtdistrict21,dtdistrict25	100000	300000	web	u710
2018-07-28 15:17:52	22803	sale	condo	dtdistrict10		1200000	web	u541
2018-07-28 15:17:58	22804	sale	condo	dtdistrict10		1200000	web	u541
2018-07-28 15:18:05	22805	sale	condo	dtdistrict10		1200000	web	u541
2018-07-28 15:18:14	22806	sale	condo	dtdistrict10		1200000	web	u541
2018-07-28 15:18:27	22807	sale	condo	dtdistrict10	100000	1200000	web	u541
2018-07-28 15:18:31	22808	sale	condo	dtdistrict10	100000	1200000	web	u541
2018-07-28 15:19:59	22809	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:22:15	22810	sale	condo	dtdistrict10	100000	1200000	web	u541
2018-07-28 15:22:36	22811	sale	condo	dtdistrict10	100000	1200000	web	u541
2018-07-28 15:22:59	22812	sale	condo	dtdistrict10	100000	1200000	web	u541
2018-07-28 15:23:31	22813	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:23:40	22814	sale	condo	dtdistrict21	100000	1200000	web	u541
2018-07-28 15:23:45	22815	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:24:13	22816	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:24:16	22817	sale	condo	dtdistrict21	100000	1200000	web	u541
2018-07-28 15:24:31	22818	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:24:51	22819	sale	condo	dtdistrict21	100000	1200000	web	u541
2018-07-28 15:24:58	22820	sale	condo	dtdistrict21	100000	1200000	web	u541
2018-07-28 15:25:15	22821	sale	condo	dtdistrict21	100000	1200000	web	u541
2018-07-28 15:25:37	22822	sale	condo	dtdistrict21	100000	1200000	web	u541
2018-07-28 15:27:33	22823	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:27:59	22824	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:28:44	22825	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:29:12	22826	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:34:57	22827	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:35:12	22828	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:35:34	22829	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:35:57	22830	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:36:28	22831	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:37:04	22832	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:37:27	22833	sale	condo,landed	dtdistrict01,dtdistrict02,dtdistrict03,dtdistrict04,dtdistrict05,dtdistrict07,dtdistrict08,dtdistrict09,dtdistrict10,dtdistrict11,dtdistrict12,dtdistrict13,dtdistrict15,dtdistrict19,dtdistrict20,dtdistrict21	1400000	1900000	web	u552
2018-07-28 15:41:49	22834	rent	landed	dtdistrict12	500		web	u1907
2018-07-28 15:41:52	22835	rent	landed	dtdistrict12	500	500	web	u1907
2018-07-28 15:41:56	22836	rent	landed	dtdistrict12	500	1000	web	u1907
2018-07-28 15:41:59	22837	rent	landed	dtdistrict12	500		web	u1907
2018-07-28 16:15:12	22838	rent	condo	dtdistrict07,dtdistrict09,dtdistrict04,dtdistrict01,dtdistrict11,dtdistrict15,dtdistrict02,dtdistrict06	3000	5000	web	u1047
2018-07-28 16:24:07	22839	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:24:13	22840	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:27:22	22841	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:29:08	22842	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:29:11	22843	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:29:38	22844	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:29:53	22845	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:31:06	22846	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:33:18	22847	rent		dtdistrict16,dtdistrict18		2000	web	u506
2018-07-28 16:52:29	22848	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:52:32	22849	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:52:34	22850	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:52:36	22851	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:52:37	22852	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:55:25	22853	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:55:56	22854	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:56:23	22855	sale		dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:58:40	22856	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:58:41	22857	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:58:42	22858	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:59:02	22859	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:59:09	22860	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:59:22	22861	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:59:37	22862	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 16:59:52	22863	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 17:00:00	22864	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 17:00:04	22865	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 17:00:19	22866	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 17:00:30	22867	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 17:07:50	22868	sale	condo	dtdistrict02,dtdistrict12,dtdistrict13,dtdistrict14,dtdistrict15		800000	web	u1392
2018-07-28 17:37:29	22869	sale		dtdistrict09,dtdistrict10,dtdistrict11		2400000	web	u1059
2018-07-28 17:38:35	22870	sale		dtdistrict11		1000000	web	u2257
2018-07-28 17:45:53	22871	room		dtdistrict05		1000	web	u761
2018-07-28 17:46:40	22872	room		dtdistrict05		1000	web	u761
2018-07-28 17:47:41	22873	room		dtdistrict05		1000	web	u761
2018-07-28 17:48:38	22874	room		dtdistrict05		1000	web	u761
2018-07-28 17:49:42	22875	room		dtdistrict05		1000	web	u761
2018-07-28 18:51:54	22876	rent		dtdistrict05		2400	web	u2162
2018-07-28 18:52:10	22877	rent		dtdistrict05		2400	web	u2162
2018-07-28 18:54:39	22878	rent		dtdistrict05		2000	web	u1909
2018-07-28 18:55:55	22879	rent		dtdistrict05	1500	2400	web	u2162
2018-07-28 18:56:01	22880	rent		dtdistrict05	1500	1500	web	u2162
2018-07-28 18:56:51	22881	rent		dtdistrict05		1500	web	u2162
2018-07-28 19:03:29	22882	rent	condo	dtdistrict25		5000	web	u1008
2018-07-28 19:03:55	22883	rent	condo	dtdistrict25		5000	web	u1008
2018-07-28 20:26:57	22884	sale	hdb	dtdistrict22,dtdistrict23		350000	web	u902
2018-07-28 20:29:57	22885	sale	hdb	dtdistrict22,dtdistrict23		350000	web	u902
2018-07-28 20:51:03	22886	sale		dtdistrict21	1000000	1700000	web	u1640
2018-07-28 20:51:05	22887	sale	condo	dtdistrict21	1000000	1700000	web	u1640
2018-07-28 20:51:51	22888	sale		dtdistrict21	1000000	1700000	web	u1640
2018-07-28 20:51:53	22889	sale	condo	dtdistrict21	1000000	1700000	web	u1640
2018-07-28 21:05:31	22890	sale	condo	dtdistrict21	900000	1700000	web	u1640
2018-07-28 21:06:53	22891	sale	condo	dtdistrict21	900000	1700000	web	u1640
2018-07-28 21:07:53	22892	sale	condo	dtdistrict21	900000	1700000	web	u1640
2018-07-28 21:09:24	22893	sale	condo	dtdistrict21	900000	1700000	web	u1640
2018-07-28 21:10:24	22894	sale	condo	dtdistrict21	900000	1700000	web	u1640
2018-07-28 21:11:06	22895	sale	condo	dtdistrict21	900000	1700000	web	u1640
2018-07-28 22:19:42	22896	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21		6500	web	u1051
2018-07-28 22:20:42	22897	rent	landed	dtdistrict10,dtdistrict11,dtdistrict21		6500	web	u1051
